image,point,x,y
./croppedImages/cropped175.png,42.0,112.0,69.0
./croppedImages/cropped175.png,43.0,122.0,61.0
./croppedImages/cropped175.png,44.0,134.0,60.0
./croppedImages/cropped175.png,45.0,144.0,67.0
./croppedImages/cropped175.png,46.0,135.0,71.0
./croppedImages/cropped175.png,47.0,123.0,71.0
./croppedImages/cropped175.png,48.0,58.0,149.0
./croppedImages/cropped175.png,49.0,70.0,143.0
./croppedImages/cropped175.png,50.0,82.0,140.0
./croppedImages/cropped175.png,51.0,90.0,142.0
./croppedImages/cropped175.png,52.0,99.0,140.0
./croppedImages/cropped175.png,53.0,110.0,143.0
./croppedImages/cropped175.png,54.0,120.0,148.0
./croppedImages/cropped175.png,55.0,110.0,156.0
./croppedImages/cropped175.png,56.0,99.0,161.0
./croppedImages/cropped175.png,57.0,90.0,162.0
./croppedImages/cropped175.png,58.0,81.0,161.0
./croppedImages/cropped175.png,59.0,70.0,157.0
./croppedImages/cropped175.png,60.0,64.0,150.0
./croppedImages/cropped175.png,61.0,81.0,148.0
./croppedImages/cropped175.png,62.0,90.0,149.0
./croppedImages/cropped175.png,63.0,99.0,147.0
./croppedImages/cropped175.png,64.0,114.0,148.0
./croppedImages/cropped175.png,65.0,99.0,149.0
./croppedImages/cropped175.png,66.0,90.0,150.0
./croppedImages/cropped175.png,67.0,81.0,149.0
./croppedImages/cropped175.png,68.0,89.0,0.0
./croppedImages/cropped176.png,0.0,0.0,69.0
./croppedImages/cropped176.png,1.0,2.0,91.0
./croppedImages/cropped176.png,2.0,6.0,113.0
./croppedImages/cropped176.png,3.0,10.0,135.0
./croppedImages/cropped176.png,4.0,17.0,156.0
./croppedImages/cropped176.png,5.0,28.0,173.0
./croppedImages/cropped176.png,6.0,44.0,188.0
./croppedImages/cropped176.png,7.0,62.0,198.0
./croppedImages/cropped176.png,8.0,84.0,200.0
./croppedImages/cropped176.png,9.0,105.0,197.0
./croppedImages/cropped176.png,10.0,124.0,186.0
./croppedImages/cropped176.png,11.0,139.0,171.0
./croppedImages/cropped176.png,12.0,150.0,153.0
./croppedImages/cropped176.png,13.0,157.0,133.0
./croppedImages/cropped176.png,14.0,161.0,111.0
./croppedImages/cropped176.png,15.0,166.0,89.0
./croppedImages/cropped176.png,16.0,168.0,67.0
./croppedImages/cropped176.png,17.0,16.0,46.0
./croppedImages/cropped176.png,18.0,26.0,38.0
./croppedImages/cropped176.png,19.0,40.0,36.0
./croppedImages/cropped176.png,20.0,53.0,39.0
./croppedImages/cropped176.png,21.0,67.0,44.0
./croppedImages/cropped176.png,22.0,97.0,44.0
./croppedImages/cropped176.png,23.0,110.0,38.0
./croppedImages/cropped176.png,24.0,125.0,35.0
./croppedImages/cropped176.png,25.0,139.0,38.0
./croppedImages/cropped176.png,26.0,151.0,48.0
./croppedImages/cropped176.png,27.0,82.0,62.0
./croppedImages/cropped176.png,28.0,81.0,76.0
./croppedImages/cropped176.png,29.0,81.0,91.0
./croppedImages/cropped176.png,30.0,81.0,106.0
./croppedImages/cropped176.png,31.0,69.0,117.0
./croppedImages/cropped176.png,32.0,75.0,120.0
./croppedImages/cropped176.png,33.0,81.0,122.0
./croppedImages/cropped176.png,34.0,88.0,120.0
./croppedImages/cropped176.png,35.0,95.0,117.0
./croppedImages/cropped176.png,36.0,32.0,64.0
./croppedImages/cropped176.png,37.0,41.0,58.0
./croppedImages/cropped176.png,38.0,52.0,58.0
./croppedImages/cropped176.png,39.0,61.0,68.0
./croppedImages/cropped176.png,40.0,51.0,70.0
./croppedImages/cropped176.png,41.0,40.0,69.0
./croppedImages/cropped176.png,42.0,103.0,68.0
./croppedImages/cropped176.png,43.0,112.0,59.0
./croppedImages/cropped176.png,44.0,124.0,58.0
./croppedImages/cropped176.png,45.0,132.0,65.0
./croppedImages/cropped176.png,46.0,125.0,70.0
./croppedImages/cropped176.png,47.0,114.0,70.0
./croppedImages/cropped176.png,48.0,53.0,147.0
./croppedImages/cropped176.png,49.0,64.0,142.0
./croppedImages/cropped176.png,50.0,74.0,139.0
./croppedImages/cropped176.png,51.0,82.0,141.0
./croppedImages/cropped176.png,52.0,89.0,139.0
./croppedImages/cropped176.png,53.0,100.0,142.0
./croppedImages/cropped176.png,54.0,112.0,147.0
./croppedImages/cropped176.png,55.0,101.0,155.0
./croppedImages/cropped176.png,56.0,90.0,158.0
./croppedImages/cropped176.png,57.0,82.0,159.0
./croppedImages/cropped176.png,58.0,74.0,158.0
./croppedImages/cropped176.png,59.0,64.0,154.0
./croppedImages/cropped176.png,60.0,58.0,147.0
./croppedImages/cropped176.png,61.0,74.0,147.0
./croppedImages/cropped176.png,62.0,82.0,148.0
./croppedImages/cropped176.png,63.0,90.0,147.0
./croppedImages/cropped176.png,64.0,107.0,147.0
./croppedImages/cropped176.png,65.0,90.0,148.0
./croppedImages/cropped176.png,66.0,82.0,148.0
./croppedImages/cropped176.png,67.0,74.0,147.0
./croppedImages/cropped176.png,68.0,83.0,0.0
./croppedImages/cropped177.png,0.0,1.0,55.0
./croppedImages/cropped177.png,1.0,2.0,79.0
./croppedImages/cropped177.png,2.0,6.0,102.0
./croppedImages/cropped177.png,3.0,9.0,126.0
./croppedImages/cropped177.png,4.0,16.0,148.0
./croppedImages/cropped177.png,5.0,28.0,168.0
./croppedImages/cropped177.png,6.0,46.0,185.0
./croppedImages/cropped177.png,7.0,66.0,197.0
./croppedImages/cropped177.png,8.0,90.0,201.0
./croppedImages/cropped177.png,9.0,112.0,197.0
./croppedImages/cropped177.png,10.0,130.0,184.0
./croppedImages/cropped177.png,11.0,144.0,167.0
./croppedImages/cropped177.png,12.0,155.0,149.0
./croppedImages/cropped177.png,13.0,161.0,128.0
./croppedImages/cropped177.png,14.0,165.0,106.0
./croppedImages/cropped177.png,15.0,170.0,84.0
./croppedImages/cropped177.png,16.0,172.0,61.0
./croppedImages/cropped177.png,17.0,19.0,46.0
./croppedImages/cropped177.png,18.0,31.0,37.0
./croppedImages/cropped177.png,19.0,46.0,35.0
./croppedImages/cropped177.png,20.0,60.0,37.0
./croppedImages/cropped177.png,21.0,74.0,43.0
./croppedImages/cropped177.png,22.0,112.0,43.0
./croppedImages/cropped177.png,23.0,125.0,38.0
./croppedImages/cropped177.png,24.0,139.0,37.0
./croppedImages/cropped177.png,25.0,153.0,39.0
./croppedImages/cropped177.png,26.0,163.0,47.0
./croppedImages/cropped177.png,27.0,93.0,62.0
./croppedImages/cropped177.png,28.0,93.0,79.0
./croppedImages/cropped177.png,29.0,93.0,97.0
./croppedImages/cropped177.png,30.0,93.0,114.0
./croppedImages/cropped177.png,31.0,75.0,120.0
./croppedImages/cropped177.png,32.0,83.0,123.0
./croppedImages/cropped177.png,33.0,92.0,127.0
./croppedImages/cropped177.png,34.0,101.0,124.0
./croppedImages/cropped177.png,35.0,109.0,120.0
./croppedImages/cropped177.png,36.0,37.0,62.0
./croppedImages/cropped177.png,37.0,47.0,55.0
./croppedImages/cropped177.png,38.0,60.0,56.0
./croppedImages/cropped177.png,39.0,70.0,66.0
./croppedImages/cropped177.png,40.0,59.0,67.0
./croppedImages/cropped177.png,41.0,46.0,67.0
./croppedImages/cropped177.png,42.0,113.0,67.0
./croppedImages/cropped177.png,43.0,123.0,57.0
./croppedImages/cropped177.png,44.0,135.0,57.0
./croppedImages/cropped177.png,45.0,145.0,63.0
./croppedImages/cropped177.png,46.0,136.0,68.0
./croppedImages/cropped177.png,47.0,124.0,68.0
./croppedImages/cropped177.png,48.0,56.0,143.0
./croppedImages/cropped177.png,49.0,70.0,140.0
./croppedImages/cropped177.png,50.0,83.0,139.0
./croppedImages/cropped177.png,51.0,92.0,141.0
./croppedImages/cropped177.png,52.0,101.0,139.0
./croppedImages/cropped177.png,53.0,114.0,141.0
./croppedImages/cropped177.png,54.0,125.0,145.0
./croppedImages/cropped177.png,55.0,113.0,156.0
./croppedImages/cropped177.png,56.0,101.0,160.0
./croppedImages/cropped177.png,57.0,92.0,161.0
./croppedImages/cropped177.png,58.0,82.0,160.0
./croppedImages/cropped177.png,59.0,69.0,154.0
./croppedImages/cropped177.png,60.0,62.0,144.0
./croppedImages/cropped177.png,61.0,83.0,147.0
./croppedImages/cropped177.png,62.0,92.0,149.0
./croppedImages/cropped177.png,63.0,101.0,148.0
./croppedImages/cropped177.png,64.0,119.0,146.0
./croppedImages/cropped177.png,65.0,101.0,147.0
./croppedImages/cropped177.png,66.0,92.0,148.0
./croppedImages/cropped177.png,67.0,82.0,147.0
./croppedImages/cropped177.png,68.0,86.0,0.0
./croppedImages/cropped178.png,0.0,2.0,59.0
./croppedImages/cropped178.png,1.0,3.0,82.0
./croppedImages/cropped178.png,2.0,8.0,105.0
./croppedImages/cropped178.png,3.0,12.0,126.0
./croppedImages/cropped178.png,4.0,19.0,147.0
./croppedImages/cropped178.png,5.0,29.0,166.0
./croppedImages/cropped178.png,6.0,44.0,182.0
./croppedImages/cropped178.png,7.0,61.0,196.0
./croppedImages/cropped178.png,8.0,83.0,200.0
./croppedImages/cropped178.png,9.0,106.0,197.0
./croppedImages/cropped178.png,10.0,126.0,184.0
./croppedImages/cropped178.png,11.0,143.0,168.0
./croppedImages/cropped178.png,12.0,155.0,149.0
./croppedImages/cropped178.png,13.0,162.0,127.0
./croppedImages/cropped178.png,14.0,166.0,104.0
./croppedImages/cropped178.png,15.0,172.0,81.0
./croppedImages/cropped178.png,16.0,174.0,58.0
./croppedImages/cropped178.png,17.0,11.0,44.0
./croppedImages/cropped178.png,18.0,21.0,36.0
./croppedImages/cropped178.png,19.0,35.0,36.0
./croppedImages/cropped178.png,20.0,49.0,40.0
./croppedImages/cropped178.png,21.0,62.0,47.0
./croppedImages/cropped178.png,22.0,103.0,46.0
./croppedImages/cropped178.png,23.0,118.0,40.0
./croppedImages/cropped178.png,24.0,133.0,36.0
./croppedImages/cropped178.png,25.0,148.0,37.0
./croppedImages/cropped178.png,26.0,160.0,44.0
./croppedImages/cropped178.png,27.0,83.0,65.0
./croppedImages/cropped178.png,28.0,82.0,81.0
./croppedImages/cropped178.png,29.0,81.0,97.0
./croppedImages/cropped178.png,30.0,81.0,114.0
./croppedImages/cropped178.png,31.0,65.0,121.0
./croppedImages/cropped178.png,32.0,73.0,124.0
./croppedImages/cropped178.png,33.0,82.0,127.0
./croppedImages/cropped178.png,34.0,91.0,124.0
./croppedImages/cropped178.png,35.0,100.0,122.0
./croppedImages/cropped178.png,36.0,28.0,66.0
./croppedImages/cropped178.png,37.0,38.0,59.0
./croppedImages/cropped178.png,38.0,52.0,61.0
./croppedImages/cropped178.png,39.0,62.0,71.0
./croppedImages/cropped178.png,40.0,50.0,73.0
./croppedImages/cropped178.png,41.0,36.0,72.0
./croppedImages/cropped178.png,42.0,107.0,71.0
./croppedImages/cropped178.png,43.0,118.0,60.0
./croppedImages/cropped178.png,44.0,131.0,59.0
./croppedImages/cropped178.png,45.0,141.0,66.0
./croppedImages/cropped178.png,46.0,133.0,72.0
./croppedImages/cropped178.png,47.0,120.0,73.0
./croppedImages/cropped178.png,48.0,52.0,147.0
./croppedImages/cropped178.png,49.0,64.0,143.0
./croppedImages/cropped178.png,50.0,75.0,141.0
./croppedImages/cropped178.png,51.0,82.0,143.0
./croppedImages/cropped178.png,52.0,92.0,141.0
./croppedImages/cropped178.png,53.0,104.0,143.0
./croppedImages/cropped178.png,54.0,117.0,147.0
./croppedImages/cropped178.png,55.0,104.0,158.0
./croppedImages/cropped178.png,56.0,92.0,163.0
./croppedImages/cropped178.png,57.0,82.0,163.0
./croppedImages/cropped178.png,58.0,74.0,162.0
./croppedImages/cropped178.png,59.0,63.0,158.0
./croppedImages/cropped178.png,60.0,58.0,148.0
./croppedImages/cropped178.png,61.0,75.0,149.0
./croppedImages/cropped178.png,62.0,83.0,150.0
./croppedImages/cropped178.png,63.0,92.0,149.0
./croppedImages/cropped178.png,64.0,111.0,148.0
./croppedImages/cropped178.png,65.0,91.0,150.0
./croppedImages/cropped178.png,66.0,82.0,151.0
./croppedImages/cropped178.png,67.0,74.0,150.0
./croppedImages/cropped178.png,68.0,86.0,0.0
./croppedImages/cropped179.png,0.0,1.0,64.0
./croppedImages/cropped179.png,1.0,4.0,88.0
./croppedImages/cropped179.png,2.0,8.0,110.0
./croppedImages/cropped179.png,3.0,12.0,133.0
./croppedImages/cropped179.png,4.0,19.0,154.0
./croppedImages/cropped179.png,5.0,31.0,172.0
./croppedImages/cropped179.png,6.0,48.0,187.0
./croppedImages/cropped179.png,7.0,67.0,197.0
./croppedImages/cropped179.png,8.0,89.0,200.0
./croppedImages/cropped179.png,9.0,111.0,198.0
./croppedImages/cropped179.png,10.0,130.0,188.0
./croppedImages/cropped179.png,11.0,146.0,173.0
./croppedImages/cropped179.png,12.0,157.0,156.0
./croppedImages/cropped179.png,13.0,164.0,135.0
./croppedImages/cropped179.png,14.0,168.0,113.0
./croppedImages/cropped179.png,15.0,174.0,92.0
./croppedImages/cropped179.png,16.0,177.0,68.0
./croppedImages/cropped179.png,17.0,15.0,50.0
./croppedImages/cropped179.png,18.0,26.0,40.0
./croppedImages/cropped179.png,19.0,41.0,36.0
./croppedImages/cropped179.png,20.0,56.0,39.0
./croppedImages/cropped179.png,21.0,70.0,46.0
./croppedImages/cropped179.png,22.0,106.0,47.0
./croppedImages/cropped179.png,23.0,121.0,42.0
./croppedImages/cropped179.png,24.0,137.0,40.0
./croppedImages/cropped179.png,25.0,152.0,45.0
./croppedImages/cropped179.png,26.0,163.0,55.0
./croppedImages/cropped179.png,27.0,89.0,67.0
./croppedImages/cropped179.png,28.0,89.0,82.0
./croppedImages/cropped179.png,29.0,88.0,96.0
./croppedImages/cropped179.png,30.0,88.0,111.0
./croppedImages/cropped179.png,31.0,72.0,121.0
./croppedImages/cropped179.png,32.0,80.0,123.0
./croppedImages/cropped179.png,33.0,88.0,125.0
./croppedImages/cropped179.png,34.0,96.0,124.0
./croppedImages/cropped179.png,35.0,105.0,122.0
./croppedImages/cropped179.png,36.0,34.0,69.0
./croppedImages/cropped179.png,37.0,44.0,64.0
./croppedImages/cropped179.png,38.0,55.0,64.0
./croppedImages/cropped179.png,39.0,65.0,73.0
./croppedImages/cropped179.png,40.0,55.0,74.0
./croppedImages/cropped179.png,41.0,43.0,74.0
./croppedImages/cropped179.png,42.0,112.0,75.0
./croppedImages/cropped179.png,43.0,122.0,67.0
./croppedImages/cropped179.png,44.0,134.0,67.0
./croppedImages/cropped179.png,45.0,143.0,73.0
./croppedImages/cropped179.png,46.0,134.0,77.0
./croppedImages/cropped179.png,47.0,123.0,77.0
./croppedImages/cropped179.png,48.0,58.0,150.0
./croppedImages/cropped179.png,49.0,70.0,143.0
./croppedImages/cropped179.png,50.0,82.0,140.0
./croppedImages/cropped179.png,51.0,89.0,142.0
./croppedImages/cropped179.png,52.0,97.0,141.0
./croppedImages/cropped179.png,53.0,108.0,145.0
./croppedImages/cropped179.png,54.0,121.0,152.0
./croppedImages/cropped179.png,55.0,108.0,161.0
./croppedImages/cropped179.png,56.0,97.0,164.0
./croppedImages/cropped179.png,57.0,88.0,164.0
./croppedImages/cropped179.png,58.0,80.0,163.0
./croppedImages/cropped179.png,59.0,69.0,159.0
./croppedImages/cropped179.png,60.0,64.0,150.0
./croppedImages/cropped179.png,61.0,81.0,150.0
./croppedImages/cropped179.png,62.0,89.0,150.0
./croppedImages/cropped179.png,63.0,96.0,150.0
./croppedImages/cropped179.png,64.0,115.0,152.0
./croppedImages/cropped179.png,65.0,96.0,151.0
./croppedImages/cropped179.png,66.0,89.0,151.0
./croppedImages/cropped179.png,67.0,81.0,150.0
./croppedImages/cropped179.png,68.0,88.0,0.0
./croppedImages/cropped180.png,0.0,0.0,73.0
./croppedImages/cropped180.png,1.0,3.0,95.0
./croppedImages/cropped180.png,2.0,7.0,116.0
./croppedImages/cropped180.png,3.0,12.0,138.0
./croppedImages/cropped180.png,4.0,20.0,158.0
./croppedImages/cropped180.png,5.0,30.0,175.0
./croppedImages/cropped180.png,6.0,46.0,189.0
./croppedImages/cropped180.png,7.0,64.0,197.0
./croppedImages/cropped180.png,8.0,86.0,200.0
./croppedImages/cropped180.png,9.0,108.0,197.0
./croppedImages/cropped180.png,10.0,126.0,187.0
./croppedImages/cropped180.png,11.0,141.0,173.0
./croppedImages/cropped180.png,12.0,151.0,155.0
./croppedImages/cropped180.png,13.0,157.0,135.0
./croppedImages/cropped180.png,14.0,162.0,113.0
./croppedImages/cropped180.png,15.0,166.0,92.0
./croppedImages/cropped180.png,16.0,168.0,69.0
./croppedImages/cropped180.png,17.0,16.0,52.0
./croppedImages/cropped180.png,18.0,26.0,40.0
./croppedImages/cropped180.png,19.0,41.0,35.0
./croppedImages/cropped180.png,20.0,58.0,36.0
./croppedImages/cropped180.png,21.0,73.0,40.0
./croppedImages/cropped180.png,22.0,96.0,39.0
./croppedImages/cropped180.png,23.0,111.0,34.0
./croppedImages/cropped180.png,24.0,128.0,34.0
./croppedImages/cropped180.png,25.0,143.0,39.0
./croppedImages/cropped180.png,26.0,152.0,51.0
./croppedImages/cropped180.png,27.0,85.0,54.0
./croppedImages/cropped180.png,28.0,85.0,66.0
./croppedImages/cropped180.png,29.0,85.0,78.0
./croppedImages/cropped180.png,30.0,85.0,91.0
./croppedImages/cropped180.png,31.0,69.0,106.0
./croppedImages/cropped180.png,32.0,77.0,108.0
./croppedImages/cropped180.png,33.0,85.0,110.0
./croppedImages/cropped180.png,34.0,94.0,108.0
./croppedImages/cropped180.png,35.0,101.0,106.0
./croppedImages/cropped180.png,36.0,34.0,60.0
./croppedImages/cropped180.png,37.0,43.0,54.0
./croppedImages/cropped180.png,38.0,53.0,53.0
./croppedImages/cropped180.png,39.0,63.0,60.0
./croppedImages/cropped180.png,40.0,53.0,62.0
./croppedImages/cropped180.png,41.0,43.0,62.0
./croppedImages/cropped180.png,42.0,106.0,60.0
./croppedImages/cropped180.png,43.0,116.0,53.0
./croppedImages/cropped180.png,44.0,127.0,53.0
./croppedImages/cropped180.png,45.0,136.0,59.0
./croppedImages/cropped180.png,46.0,127.0,62.0
./croppedImages/cropped180.png,47.0,117.0,61.0
./croppedImages/cropped180.png,48.0,56.0,141.0
./croppedImages/cropped180.png,49.0,66.0,134.0
./croppedImages/cropped180.png,50.0,77.0,130.0
./croppedImages/cropped180.png,51.0,85.0,133.0
./croppedImages/cropped180.png,52.0,92.0,131.0
./croppedImages/cropped180.png,53.0,103.0,135.0
./croppedImages/cropped180.png,54.0,114.0,142.0
./croppedImages/cropped180.png,55.0,103.0,147.0
./croppedImages/cropped180.png,56.0,93.0,149.0
./croppedImages/cropped180.png,57.0,85.0,150.0
./croppedImages/cropped180.png,58.0,76.0,149.0
./croppedImages/cropped180.png,59.0,66.0,146.0
./croppedImages/cropped180.png,60.0,60.0,141.0
./croppedImages/cropped180.png,61.0,77.0,139.0
./croppedImages/cropped180.png,62.0,85.0,139.0
./croppedImages/cropped180.png,63.0,92.0,139.0
./croppedImages/cropped180.png,64.0,109.0,141.0
./croppedImages/cropped180.png,65.0,92.0,139.0
./croppedImages/cropped180.png,66.0,84.0,140.0
./croppedImages/cropped180.png,67.0,76.0,139.0
./croppedImages/cropped180.png,68.0,84.0,0.0
./croppedImages/cropped181.png,0.0,0.0,73.0
./croppedImages/cropped181.png,1.0,1.0,94.0
./croppedImages/cropped181.png,2.0,5.0,114.0
./croppedImages/cropped181.png,3.0,9.0,134.0
./croppedImages/cropped181.png,4.0,16.0,154.0
./croppedImages/cropped181.png,5.0,26.0,171.0
./croppedImages/cropped181.png,6.0,41.0,186.0
./croppedImages/cropped181.png,7.0,60.0,197.0
./croppedImages/cropped181.png,8.0,82.0,200.0
./croppedImages/cropped181.png,9.0,104.0,198.0
./croppedImages/cropped181.png,10.0,124.0,189.0
./croppedImages/cropped181.png,11.0,140.0,175.0
./croppedImages/cropped181.png,12.0,151.0,157.0
./croppedImages/cropped181.png,13.0,158.0,138.0
./croppedImages/cropped181.png,14.0,162.0,117.0
./croppedImages/cropped181.png,15.0,165.0,96.0
./croppedImages/cropped181.png,16.0,166.0,74.0
./croppedImages/cropped181.png,17.0,15.0,50.0
./croppedImages/cropped181.png,18.0,24.0,39.0
./croppedImages/cropped181.png,19.0,39.0,34.0
./croppedImages/cropped181.png,20.0,55.0,35.0
./croppedImages/cropped181.png,21.0,70.0,40.0
./croppedImages/cropped181.png,22.0,96.0,40.0
./croppedImages/cropped181.png,23.0,110.0,34.0
./croppedImages/cropped181.png,24.0,125.0,33.0
./croppedImages/cropped181.png,25.0,140.0,39.0
./croppedImages/cropped181.png,26.0,149.0,50.0
./croppedImages/cropped181.png,27.0,82.0,57.0
./croppedImages/cropped181.png,28.0,82.0,73.0
./croppedImages/cropped181.png,29.0,82.0,89.0
./croppedImages/cropped181.png,30.0,83.0,105.0
./croppedImages/cropped181.png,31.0,66.0,111.0
./croppedImages/cropped181.png,32.0,74.0,115.0
./croppedImages/cropped181.png,33.0,82.0,118.0
./croppedImages/cropped181.png,34.0,91.0,115.0
./croppedImages/cropped181.png,35.0,99.0,112.0
./croppedImages/cropped181.png,36.0,30.0,60.0
./croppedImages/cropped181.png,37.0,40.0,53.0
./croppedImages/cropped181.png,38.0,52.0,53.0
./croppedImages/cropped181.png,39.0,61.0,63.0
./croppedImages/cropped181.png,40.0,51.0,64.0
./croppedImages/cropped181.png,41.0,39.0,64.0
./croppedImages/cropped181.png,42.0,103.0,64.0
./croppedImages/cropped181.png,43.0,113.0,55.0
./croppedImages/cropped181.png,44.0,125.0,54.0
./croppedImages/cropped181.png,45.0,133.0,62.0
./croppedImages/cropped181.png,46.0,125.0,65.0
./croppedImages/cropped181.png,47.0,114.0,65.0
./croppedImages/cropped181.png,48.0,50.0,138.0
./croppedImages/cropped181.png,49.0,62.0,133.0
./croppedImages/cropped181.png,50.0,74.0,131.0
./croppedImages/cropped181.png,51.0,83.0,133.0
./croppedImages/cropped181.png,52.0,93.0,132.0
./croppedImages/cropped181.png,53.0,105.0,134.0
./croppedImages/cropped181.png,54.0,116.0,139.0
./croppedImages/cropped181.png,55.0,104.0,145.0
./croppedImages/cropped181.png,56.0,92.0,147.0
./croppedImages/cropped181.png,57.0,82.0,148.0
./croppedImages/cropped181.png,58.0,72.0,147.0
./croppedImages/cropped181.png,59.0,61.0,144.0
./croppedImages/cropped181.png,60.0,55.0,138.0
./croppedImages/cropped181.png,61.0,73.0,139.0
./croppedImages/cropped181.png,62.0,83.0,140.0
./croppedImages/cropped181.png,63.0,93.0,140.0
./croppedImages/cropped181.png,64.0,111.0,139.0
./croppedImages/cropped181.png,65.0,92.0,139.0
./croppedImages/cropped181.png,66.0,82.0,139.0
./croppedImages/cropped181.png,67.0,73.0,139.0
./croppedImages/cropped181.png,68.0,82.0,0.0
./croppedImages/cropped182.png,0.0,1.0,57.0
./croppedImages/cropped182.png,1.0,3.0,81.0
./croppedImages/cropped182.png,2.0,7.0,104.0
./croppedImages/cropped182.png,3.0,11.0,127.0
./croppedImages/cropped182.png,4.0,19.0,148.0
./croppedImages/cropped182.png,5.0,30.0,168.0
./croppedImages/cropped182.png,6.0,46.0,184.0
./croppedImages/cropped182.png,7.0,64.0,196.0
./croppedImages/cropped182.png,8.0,85.0,200.0
./croppedImages/cropped182.png,9.0,105.0,196.0
./croppedImages/cropped182.png,10.0,123.0,184.0
./croppedImages/cropped182.png,11.0,138.0,168.0
./croppedImages/cropped182.png,12.0,149.0,149.0
./croppedImages/cropped182.png,13.0,157.0,128.0
./croppedImages/cropped182.png,14.0,162.0,106.0
./croppedImages/cropped182.png,15.0,167.0,84.0
./croppedImages/cropped182.png,16.0,169.0,60.0
./croppedImages/cropped182.png,17.0,19.0,44.0
./croppedImages/cropped182.png,18.0,29.0,34.0
./croppedImages/cropped182.png,19.0,44.0,31.0
./croppedImages/cropped182.png,20.0,59.0,34.0
./croppedImages/cropped182.png,21.0,73.0,40.0
./croppedImages/cropped182.png,22.0,101.0,38.0
./croppedImages/cropped182.png,23.0,115.0,33.0
./croppedImages/cropped182.png,24.0,129.0,30.0
./croppedImages/cropped182.png,25.0,144.0,34.0
./croppedImages/cropped182.png,26.0,153.0,44.0
./croppedImages/cropped182.png,27.0,87.0,58.0
./croppedImages/cropped182.png,28.0,86.0,75.0
./croppedImages/cropped182.png,29.0,86.0,92.0
./croppedImages/cropped182.png,30.0,86.0,109.0
./croppedImages/cropped182.png,31.0,71.0,116.0
./croppedImages/cropped182.png,32.0,77.0,120.0
./croppedImages/cropped182.png,33.0,85.0,123.0
./croppedImages/cropped182.png,34.0,93.0,120.0
./croppedImages/cropped182.png,35.0,100.0,117.0
./croppedImages/cropped182.png,36.0,35.0,60.0
./croppedImages/cropped182.png,37.0,45.0,55.0
./croppedImages/cropped182.png,38.0,55.0,56.0
./croppedImages/cropped182.png,39.0,65.0,63.0
./croppedImages/cropped182.png,40.0,55.0,65.0
./croppedImages/cropped182.png,41.0,44.0,65.0
./croppedImages/cropped182.png,42.0,107.0,64.0
./croppedImages/cropped182.png,43.0,116.0,56.0
./croppedImages/cropped182.png,44.0,127.0,56.0
./croppedImages/cropped182.png,45.0,136.0,61.0
./croppedImages/cropped182.png,46.0,128.0,66.0
./croppedImages/cropped182.png,47.0,117.0,66.0
./croppedImages/cropped182.png,48.0,59.0,146.0
./croppedImages/cropped182.png,49.0,68.0,142.0
./croppedImages/cropped182.png,50.0,77.0,140.0
./croppedImages/cropped182.png,51.0,84.0,142.0
./croppedImages/cropped182.png,52.0,92.0,141.0
./croppedImages/cropped182.png,53.0,101.0,143.0
./croppedImages/cropped182.png,54.0,111.0,148.0
./croppedImages/cropped182.png,55.0,101.0,155.0
./croppedImages/cropped182.png,56.0,92.0,159.0
./croppedImages/cropped182.png,57.0,84.0,160.0
./croppedImages/cropped182.png,58.0,76.0,158.0
./croppedImages/cropped182.png,59.0,68.0,154.0
./croppedImages/cropped182.png,60.0,64.0,146.0
./croppedImages/cropped182.png,61.0,77.0,146.0
./croppedImages/cropped182.png,62.0,84.0,148.0
./croppedImages/cropped182.png,63.0,92.0,147.0
./croppedImages/cropped182.png,64.0,106.0,148.0
./croppedImages/cropped182.png,65.0,92.0,148.0
./croppedImages/cropped182.png,66.0,84.0,149.0
./croppedImages/cropped182.png,67.0,77.0,148.0
./croppedImages/cropped182.png,68.0,84.0,0.0
./croppedImages/cropped183.png,0.0,0.0,64.0
./croppedImages/cropped183.png,1.0,2.0,86.0
./croppedImages/cropped183.png,2.0,6.0,109.0
./croppedImages/cropped183.png,3.0,10.0,131.0
./croppedImages/cropped183.png,4.0,16.0,152.0
./croppedImages/cropped183.png,5.0,27.0,170.0
./croppedImages/cropped183.png,6.0,42.0,185.0
./croppedImages/cropped183.png,7.0,61.0,196.0
./croppedImages/cropped183.png,8.0,83.0,199.0
./croppedImages/cropped183.png,9.0,104.0,196.0
./croppedImages/cropped183.png,10.0,123.0,183.0
./croppedImages/cropped183.png,11.0,138.0,167.0
./croppedImages/cropped183.png,12.0,148.0,149.0
./croppedImages/cropped183.png,13.0,155.0,129.0
./croppedImages/cropped183.png,14.0,160.0,107.0
./croppedImages/cropped183.png,15.0,164.0,86.0
./croppedImages/cropped183.png,16.0,165.0,65.0
./croppedImages/cropped183.png,17.0,16.0,46.0
./croppedImages/cropped183.png,18.0,25.0,36.0
./croppedImages/cropped183.png,19.0,40.0,34.0
./croppedImages/cropped183.png,20.0,56.0,36.0
./croppedImages/cropped183.png,21.0,69.0,43.0
./croppedImages/cropped183.png,22.0,101.0,43.0
./croppedImages/cropped183.png,23.0,114.0,37.0
./croppedImages/cropped183.png,24.0,129.0,35.0
./croppedImages/cropped183.png,25.0,143.0,37.0
./croppedImages/cropped183.png,26.0,152.0,46.0
./croppedImages/cropped183.png,27.0,84.0,61.0
