image,point,x,y
../../aesthetics/ngs/males/29M_NE_C.jpg,0.0,53.0,53.0
../../aesthetics/ngs/males/29M_NE_C.jpg,1.0,56.0,56.0
../../aesthetics/ngs/males/29M_NE_C.jpg,2.0,61.0,61.0
../../aesthetics/ngs/males/29M_NE_C.jpg,3.0,65.0,65.0
../../aesthetics/ngs/males/29M_NE_C.jpg,4.0,72.0,72.0
../../aesthetics/ngs/males/29M_NE_C.jpg,5.0,85.0,85.0
../../aesthetics/ngs/males/29M_NE_C.jpg,6.0,102.0,102.0
../../aesthetics/ngs/males/29M_NE_C.jpg,7.0,122.0,122.0
../../aesthetics/ngs/males/29M_NE_C.jpg,8.0,147.0,147.0
../../aesthetics/ngs/males/29M_NE_C.jpg,9.0,171.0,171.0
../../aesthetics/ngs/males/29M_NE_C.jpg,10.0,193.0,193.0
../../aesthetics/ngs/males/29M_NE_C.jpg,11.0,211.0,211.0
../../aesthetics/ngs/males/29M_NE_C.jpg,12.0,225.0,225.0
../../aesthetics/ngs/males/29M_NE_C.jpg,13.0,232.0,232.0
../../aesthetics/ngs/males/29M_NE_C.jpg,14.0,236.0,236.0
../../aesthetics/ngs/males/29M_NE_C.jpg,15.0,240.0,240.0
../../aesthetics/ngs/males/29M_NE_C.jpg,16.0,241.0,241.0
../../aesthetics/ngs/males/29M_NE_C.jpg,17.0,65.0,65.0
../../aesthetics/ngs/males/29M_NE_C.jpg,18.0,76.0,76.0
../../aesthetics/ngs/males/29M_NE_C.jpg,19.0,93.0,93.0
../../aesthetics/ngs/males/29M_NE_C.jpg,20.0,111.0,111.0
../../aesthetics/ngs/males/29M_NE_C.jpg,21.0,129.0,129.0
../../aesthetics/ngs/males/29M_NE_C.jpg,22.0,154.0,154.0
../../aesthetics/ngs/males/29M_NE_C.jpg,23.0,172.0,172.0
../../aesthetics/ngs/males/29M_NE_C.jpg,24.0,190.0,190.0
../../aesthetics/ngs/males/29M_NE_C.jpg,25.0,209.0,209.0
../../aesthetics/ngs/males/29M_NE_C.jpg,26.0,223.0,223.0
../../aesthetics/ngs/males/29M_NE_C.jpg,27.0,141.0,141.0
../../aesthetics/ngs/males/29M_NE_C.jpg,28.0,141.0,141.0
../../aesthetics/ngs/males/29M_NE_C.jpg,29.0,140.0,140.0
../../aesthetics/ngs/males/29M_NE_C.jpg,30.0,140.0,140.0
../../aesthetics/ngs/males/29M_NE_C.jpg,31.0,125.0,125.0
../../aesthetics/ngs/males/29M_NE_C.jpg,32.0,133.0,133.0
../../aesthetics/ngs/males/29M_NE_C.jpg,33.0,141.0,141.0
../../aesthetics/ngs/males/29M_NE_C.jpg,34.0,150.0,150.0
../../aesthetics/ngs/males/29M_NE_C.jpg,35.0,158.0,158.0
../../aesthetics/ngs/males/29M_NE_C.jpg,36.0,87.0,87.0
../../aesthetics/ngs/males/29M_NE_C.jpg,37.0,96.0,96.0
../../aesthetics/ngs/males/29M_NE_C.jpg,38.0,109.0,109.0
../../aesthetics/ngs/males/29M_NE_C.jpg,39.0,120.0,120.0
../../aesthetics/ngs/males/29M_NE_C.jpg,40.0,109.0,109.0
../../aesthetics/ngs/males/29M_NE_C.jpg,41.0,96.0,96.0
../../aesthetics/ngs/males/29M_NE_C.jpg,42.0,167.0,167.0
../../aesthetics/ngs/males/29M_NE_C.jpg,43.0,177.0,177.0
../../aesthetics/ngs/males/29M_NE_C.jpg,44.0,190.0,190.0
../../aesthetics/ngs/males/29M_NE_C.jpg,45.0,201.0,201.0
../../aesthetics/ngs/males/29M_NE_C.jpg,46.0,191.0,191.0
../../aesthetics/ngs/males/29M_NE_C.jpg,47.0,178.0,178.0
../../aesthetics/ngs/males/29M_NE_C.jpg,48.0,112.0,112.0
../../aesthetics/ngs/males/29M_NE_C.jpg,49.0,123.0,123.0
../../aesthetics/ngs/males/29M_NE_C.jpg,50.0,134.0,134.0
../../aesthetics/ngs/males/29M_NE_C.jpg,51.0,142.0,142.0
../../aesthetics/ngs/males/29M_NE_C.jpg,52.0,150.0,150.0
../../aesthetics/ngs/males/29M_NE_C.jpg,53.0,163.0,163.0
../../aesthetics/ngs/males/29M_NE_C.jpg,54.0,177.0,177.0
../../aesthetics/ngs/males/29M_NE_C.jpg,55.0,163.0,163.0
../../aesthetics/ngs/males/29M_NE_C.jpg,56.0,151.0,151.0
../../aesthetics/ngs/males/29M_NE_C.jpg,57.0,143.0,143.0
../../aesthetics/ngs/males/29M_NE_C.jpg,58.0,134.0,134.0
../../aesthetics/ngs/males/29M_NE_C.jpg,59.0,123.0,123.0
../../aesthetics/ngs/males/29M_NE_C.jpg,60.0,118.0,118.0
../../aesthetics/ngs/males/29M_NE_C.jpg,61.0,134.0,134.0
../../aesthetics/ngs/males/29M_NE_C.jpg,62.0,142.0,142.0
../../aesthetics/ngs/males/29M_NE_C.jpg,63.0,151.0,151.0
../../aesthetics/ngs/males/29M_NE_C.jpg,64.0,170.0,170.0
../../aesthetics/ngs/males/29M_NE_C.jpg,65.0,151.0,151.0
../../aesthetics/ngs/males/29M_NE_C.jpg,66.0,143.0,143.0
../../aesthetics/ngs/males/29M_NE_C.jpg,67.0,134.0,134.0
../../aesthetics/ngs/males/image_0046.jpg,0.0,70.0,70.0
../../aesthetics/ngs/males/image_0046.jpg,1.0,71.0,71.0
../../aesthetics/ngs/males/image_0046.jpg,2.0,75.0,75.0
../../aesthetics/ngs/males/image_0046.jpg,3.0,78.0,78.0
../../aesthetics/ngs/males/image_0046.jpg,4.0,85.0,85.0
../../aesthetics/ngs/males/image_0046.jpg,5.0,97.0,97.0
../../aesthetics/ngs/males/image_0046.jpg,6.0,110.0,110.0
../../aesthetics/ngs/males/image_0046.jpg,7.0,127.0,127.0
../../aesthetics/ngs/males/image_0046.jpg,8.0,148.0,148.0
../../aesthetics/ngs/males/image_0046.jpg,9.0,170.0,170.0
../../aesthetics/ngs/males/image_0046.jpg,10.0,187.0,187.0
../../aesthetics/ngs/males/image_0046.jpg,11.0,203.0,203.0
../../aesthetics/ngs/males/image_0046.jpg,12.0,216.0,216.0
../../aesthetics/ngs/males/image_0046.jpg,13.0,222.0,222.0
../../aesthetics/ngs/males/image_0046.jpg,14.0,226.0,226.0
../../aesthetics/ngs/males/image_0046.jpg,15.0,229.0,229.0
../../aesthetics/ngs/males/image_0046.jpg,16.0,231.0,231.0
../../aesthetics/ngs/males/image_0046.jpg,17.0,81.0,81.0
../../aesthetics/ngs/males/image_0046.jpg,18.0,90.0,90.0
../../aesthetics/ngs/males/image_0046.jpg,19.0,105.0,105.0
../../aesthetics/ngs/males/image_0046.jpg,20.0,120.0,120.0
../../aesthetics/ngs/males/image_0046.jpg,21.0,135.0,135.0
../../aesthetics/ngs/males/image_0046.jpg,22.0,164.0,164.0
../../aesthetics/ngs/males/image_0046.jpg,23.0,179.0,179.0
../../aesthetics/ngs/males/image_0046.jpg,24.0,195.0,195.0
../../aesthetics/ngs/males/image_0046.jpg,25.0,209.0,209.0
../../aesthetics/ngs/males/image_0046.jpg,26.0,218.0,218.0
../../aesthetics/ngs/males/image_0046.jpg,27.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,28.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,29.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,30.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,31.0,134.0,134.0
../../aesthetics/ngs/males/image_0046.jpg,32.0,141.0,141.0
../../aesthetics/ngs/males/image_0046.jpg,33.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,34.0,157.0,157.0
../../aesthetics/ngs/males/image_0046.jpg,35.0,163.0,163.0
../../aesthetics/ngs/males/image_0046.jpg,36.0,98.0,98.0
../../aesthetics/ngs/males/image_0046.jpg,37.0,107.0,107.0
../../aesthetics/ngs/males/image_0046.jpg,38.0,119.0,119.0
../../aesthetics/ngs/males/image_0046.jpg,39.0,129.0,129.0
../../aesthetics/ngs/males/image_0046.jpg,40.0,119.0,119.0
../../aesthetics/ngs/males/image_0046.jpg,41.0,107.0,107.0
../../aesthetics/ngs/males/image_0046.jpg,42.0,169.0,169.0
../../aesthetics/ngs/males/image_0046.jpg,43.0,179.0,179.0
../../aesthetics/ngs/males/image_0046.jpg,44.0,191.0,191.0
../../aesthetics/ngs/males/image_0046.jpg,45.0,200.0,200.0
../../aesthetics/ngs/males/image_0046.jpg,46.0,191.0,191.0
../../aesthetics/ngs/males/image_0046.jpg,47.0,180.0,180.0
../../aesthetics/ngs/males/image_0046.jpg,48.0,118.0,118.0
../../aesthetics/ngs/males/image_0046.jpg,49.0,129.0,129.0
../../aesthetics/ngs/males/image_0046.jpg,50.0,140.0,140.0
../../aesthetics/ngs/males/image_0046.jpg,51.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,52.0,157.0,157.0
../../aesthetics/ngs/males/image_0046.jpg,53.0,168.0,168.0
../../aesthetics/ngs/males/image_0046.jpg,54.0,178.0,178.0
../../aesthetics/ngs/males/image_0046.jpg,55.0,168.0,168.0
../../aesthetics/ngs/males/image_0046.jpg,56.0,158.0,158.0
../../aesthetics/ngs/males/image_0046.jpg,57.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,58.0,140.0,140.0
../../aesthetics/ngs/males/image_0046.jpg,59.0,129.0,129.0
../../aesthetics/ngs/males/image_0046.jpg,60.0,124.0,124.0
../../aesthetics/ngs/males/image_0046.jpg,61.0,140.0,140.0
../../aesthetics/ngs/males/image_0046.jpg,62.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,63.0,158.0,158.0
../../aesthetics/ngs/males/image_0046.jpg,64.0,172.0,172.0
../../aesthetics/ngs/males/image_0046.jpg,65.0,158.0,158.0
../../aesthetics/ngs/males/image_0046.jpg,66.0,149.0,149.0
../../aesthetics/ngs/males/image_0046.jpg,67.0,140.0,140.0
../../aesthetics/ngs/females/BF03NES.jpg,0.0,52.0,52.0
../../aesthetics/ngs/females/BF03NES.jpg,1.0,52.0,52.0
../../aesthetics/ngs/females/BF03NES.jpg,2.0,54.0,54.0
../../aesthetics/ngs/females/BF03NES.jpg,3.0,57.0,57.0
../../aesthetics/ngs/females/BF03NES.jpg,4.0,64.0,64.0
../../aesthetics/ngs/females/BF03NES.jpg,5.0,78.0,78.0
../../aesthetics/ngs/females/BF03NES.jpg,6.0,98.0,98.0
../../aesthetics/ngs/females/BF03NES.jpg,7.0,121.0,121.0
../../aesthetics/ngs/females/BF03NES.jpg,8.0,147.0,147.0
../../aesthetics/ngs/females/BF03NES.jpg,9.0,173.0,173.0
../../aesthetics/ngs/females/BF03NES.jpg,10.0,196.0,196.0
../../aesthetics/ngs/females/BF03NES.jpg,11.0,214.0,214.0
../../aesthetics/ngs/females/BF03NES.jpg,12.0,226.0,226.0
../../aesthetics/ngs/females/BF03NES.jpg,13.0,233.0,233.0
../../aesthetics/ngs/females/BF03NES.jpg,14.0,237.0,237.0
../../aesthetics/ngs/females/BF03NES.jpg,15.0,241.0,241.0
../../aesthetics/ngs/females/BF03NES.jpg,16.0,242.0,242.0
../../aesthetics/ngs/females/BF03NES.jpg,17.0,72.0,72.0
../../aesthetics/ngs/females/BF03NES.jpg,18.0,85.0,85.0
../../aesthetics/ngs/females/BF03NES.jpg,19.0,102.0,102.0
../../aesthetics/ngs/females/BF03NES.jpg,20.0,120.0,120.0
../../aesthetics/ngs/females/BF03NES.jpg,21.0,136.0,136.0
../../aesthetics/ngs/females/BF03NES.jpg,22.0,169.0,169.0
../../aesthetics/ngs/females/BF03NES.jpg,23.0,185.0,185.0
../../aesthetics/ngs/females/BF03NES.jpg,24.0,202.0,202.0
../../aesthetics/ngs/females/BF03NES.jpg,25.0,219.0,219.0
../../aesthetics/ngs/females/BF03NES.jpg,26.0,230.0,230.0
../../aesthetics/ngs/females/BF03NES.jpg,27.0,151.0,151.0
../../aesthetics/ngs/females/BF03NES.jpg,28.0,151.0,151.0
../../aesthetics/ngs/females/BF03NES.jpg,29.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,30.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,31.0,132.0,132.0
../../aesthetics/ngs/females/BF03NES.jpg,32.0,140.0,140.0
../../aesthetics/ngs/females/BF03NES.jpg,33.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,34.0,159.0,159.0
../../aesthetics/ngs/females/BF03NES.jpg,35.0,168.0,168.0
../../aesthetics/ngs/females/BF03NES.jpg,36.0,91.0,91.0
../../aesthetics/ngs/females/BF03NES.jpg,37.0,102.0,102.0
../../aesthetics/ngs/females/BF03NES.jpg,38.0,115.0,115.0
../../aesthetics/ngs/females/BF03NES.jpg,39.0,126.0,126.0
../../aesthetics/ngs/females/BF03NES.jpg,40.0,114.0,114.0
../../aesthetics/ngs/females/BF03NES.jpg,41.0,101.0,101.0
../../aesthetics/ngs/females/BF03NES.jpg,42.0,176.0,176.0
../../aesthetics/ngs/females/BF03NES.jpg,43.0,188.0,188.0
../../aesthetics/ngs/females/BF03NES.jpg,44.0,200.0,200.0
../../aesthetics/ngs/females/BF03NES.jpg,45.0,211.0,211.0
../../aesthetics/ngs/females/BF03NES.jpg,46.0,201.0,201.0
../../aesthetics/ngs/females/BF03NES.jpg,47.0,188.0,188.0
../../aesthetics/ngs/females/BF03NES.jpg,48.0,114.0,114.0
../../aesthetics/ngs/females/BF03NES.jpg,49.0,130.0,130.0
../../aesthetics/ngs/females/BF03NES.jpg,50.0,142.0,142.0
../../aesthetics/ngs/females/BF03NES.jpg,51.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,52.0,158.0,158.0
../../aesthetics/ngs/females/BF03NES.jpg,53.0,170.0,170.0
../../aesthetics/ngs/females/BF03NES.jpg,54.0,184.0,184.0
../../aesthetics/ngs/females/BF03NES.jpg,55.0,170.0,170.0
../../aesthetics/ngs/females/BF03NES.jpg,56.0,159.0,159.0
../../aesthetics/ngs/females/BF03NES.jpg,57.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,58.0,141.0,141.0
../../aesthetics/ngs/females/BF03NES.jpg,59.0,129.0,129.0
../../aesthetics/ngs/females/BF03NES.jpg,60.0,120.0,120.0
../../aesthetics/ngs/females/BF03NES.jpg,61.0,142.0,142.0
../../aesthetics/ngs/females/BF03NES.jpg,62.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,63.0,158.0,158.0
../../aesthetics/ngs/females/BF03NES.jpg,64.0,178.0,178.0
../../aesthetics/ngs/females/BF03NES.jpg,65.0,159.0,159.0
../../aesthetics/ngs/females/BF03NES.jpg,66.0,150.0,150.0
../../aesthetics/ngs/females/BF03NES.jpg,67.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,0.0,67.0,67.0
../../aesthetics/ngs/males/image_0224.jpg,1.0,68.0,68.0
../../aesthetics/ngs/males/image_0224.jpg,2.0,71.0,71.0
../../aesthetics/ngs/males/image_0224.jpg,3.0,74.0,74.0
../../aesthetics/ngs/males/image_0224.jpg,4.0,81.0,81.0
../../aesthetics/ngs/males/image_0224.jpg,5.0,91.0,91.0
../../aesthetics/ngs/males/image_0224.jpg,6.0,104.0,104.0
../../aesthetics/ngs/males/image_0224.jpg,7.0,120.0,120.0
../../aesthetics/ngs/males/image_0224.jpg,8.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,9.0,164.0,164.0
../../aesthetics/ngs/males/image_0224.jpg,10.0,182.0,182.0
../../aesthetics/ngs/males/image_0224.jpg,11.0,199.0,199.0
../../aesthetics/ngs/males/image_0224.jpg,12.0,211.0,211.0
../../aesthetics/ngs/males/image_0224.jpg,13.0,220.0,220.0
../../aesthetics/ngs/males/image_0224.jpg,14.0,225.0,225.0
../../aesthetics/ngs/males/image_0224.jpg,15.0,228.0,228.0
../../aesthetics/ngs/males/image_0224.jpg,16.0,230.0,230.0
../../aesthetics/ngs/males/image_0224.jpg,17.0,73.0,73.0
../../aesthetics/ngs/males/image_0224.jpg,18.0,81.0,81.0
../../aesthetics/ngs/males/image_0224.jpg,19.0,97.0,97.0
../../aesthetics/ngs/males/image_0224.jpg,20.0,114.0,114.0
../../aesthetics/ngs/males/image_0224.jpg,21.0,130.0,130.0
../../aesthetics/ngs/males/image_0224.jpg,22.0,156.0,156.0
../../aesthetics/ngs/males/image_0224.jpg,23.0,174.0,174.0
../../aesthetics/ngs/males/image_0224.jpg,24.0,192.0,192.0
../../aesthetics/ngs/males/image_0224.jpg,25.0,210.0,210.0
../../aesthetics/ngs/males/image_0224.jpg,26.0,220.0,220.0
../../aesthetics/ngs/males/image_0224.jpg,27.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,28.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,29.0,140.0,140.0
../../aesthetics/ngs/males/image_0224.jpg,30.0,139.0,139.0
../../aesthetics/ngs/males/image_0224.jpg,31.0,123.0,123.0
../../aesthetics/ngs/males/image_0224.jpg,32.0,132.0,132.0
../../aesthetics/ngs/males/image_0224.jpg,33.0,141.0,141.0
../../aesthetics/ngs/males/image_0224.jpg,34.0,151.0,151.0
../../aesthetics/ngs/males/image_0224.jpg,35.0,160.0,160.0
../../aesthetics/ngs/males/image_0224.jpg,36.0,91.0,91.0
../../aesthetics/ngs/males/image_0224.jpg,37.0,100.0,100.0
../../aesthetics/ngs/males/image_0224.jpg,38.0,111.0,111.0
../../aesthetics/ngs/males/image_0224.jpg,39.0,122.0,122.0
../../aesthetics/ngs/males/image_0224.jpg,40.0,111.0,111.0
../../aesthetics/ngs/males/image_0224.jpg,41.0,99.0,99.0
../../aesthetics/ngs/males/image_0224.jpg,42.0,168.0,168.0
../../aesthetics/ngs/males/image_0224.jpg,43.0,179.0,179.0
../../aesthetics/ngs/males/image_0224.jpg,44.0,192.0,192.0
../../aesthetics/ngs/males/image_0224.jpg,45.0,201.0,201.0
../../aesthetics/ngs/males/image_0224.jpg,46.0,191.0,191.0
../../aesthetics/ngs/males/image_0224.jpg,47.0,179.0,179.0
../../aesthetics/ngs/males/image_0224.jpg,48.0,109.0,109.0
../../aesthetics/ngs/males/image_0224.jpg,49.0,120.0,120.0
../../aesthetics/ngs/males/image_0224.jpg,50.0,132.0,132.0
../../aesthetics/ngs/males/image_0224.jpg,51.0,141.0,141.0
../../aesthetics/ngs/males/image_0224.jpg,52.0,152.0,152.0
../../aesthetics/ngs/males/image_0224.jpg,53.0,165.0,165.0
../../aesthetics/ngs/males/image_0224.jpg,54.0,178.0,178.0
../../aesthetics/ngs/males/image_0224.jpg,55.0,166.0,166.0
../../aesthetics/ngs/males/image_0224.jpg,56.0,152.0,152.0
../../aesthetics/ngs/males/image_0224.jpg,57.0,141.0,141.0
../../aesthetics/ngs/males/image_0224.jpg,58.0,131.0,131.0
../../aesthetics/ngs/males/image_0224.jpg,59.0,120.0,120.0
../../aesthetics/ngs/males/image_0224.jpg,60.0,114.0,114.0
../../aesthetics/ngs/males/image_0224.jpg,61.0,132.0,132.0
../../aesthetics/ngs/males/image_0224.jpg,62.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,63.0,152.0,152.0
../../aesthetics/ngs/males/image_0224.jpg,64.0,172.0,172.0
../../aesthetics/ngs/males/image_0224.jpg,65.0,152.0,152.0
../../aesthetics/ngs/males/image_0224.jpg,66.0,142.0,142.0
../../aesthetics/ngs/males/image_0224.jpg,67.0,131.0,131.0
../../aesthetics/ngs/females/BF30NES.jpg,0.0,73.0,73.0
../../aesthetics/ngs/females/BF30NES.jpg,1.0,70.0,70.0
../../aesthetics/ngs/females/BF30NES.jpg,2.0,70.0,70.0
../../aesthetics/ngs/females/BF30NES.jpg,3.0,71.0,71.0
../../aesthetics/ngs/females/BF30NES.jpg,4.0,77.0,77.0
../../aesthetics/ngs/females/BF30NES.jpg,5.0,89.0,89.0
../../aesthetics/ngs/females/BF30NES.jpg,6.0,106.0,106.0
../../aesthetics/ngs/females/BF30NES.jpg,7.0,125.0,125.0
../../aesthetics/ngs/females/BF30NES.jpg,8.0,148.0,148.0
../../aesthetics/ngs/females/BF30NES.jpg,9.0,171.0,171.0
../../aesthetics/ngs/females/BF30NES.jpg,10.0,192.0,192.0
../../aesthetics/ngs/females/BF30NES.jpg,11.0,211.0,211.0
../../aesthetics/ngs/females/BF30NES.jpg,12.0,224.0,224.0
../../aesthetics/ngs/females/BF30NES.jpg,13.0,232.0,232.0
../../aesthetics/ngs/females/BF30NES.jpg,14.0,236.0,236.0
../../aesthetics/ngs/females/BF30NES.jpg,15.0,238.0,238.0
../../aesthetics/ngs/females/BF30NES.jpg,16.0,237.0,237.0
../../aesthetics/ngs/females/BF30NES.jpg,17.0,80.0,80.0
../../aesthetics/ngs/females/BF30NES.jpg,18.0,92.0,92.0
../../aesthetics/ngs/females/BF30NES.jpg,19.0,107.0,107.0
../../aesthetics/ngs/females/BF30NES.jpg,20.0,123.0,123.0
../../aesthetics/ngs/females/BF30NES.jpg,21.0,137.0,137.0
../../aesthetics/ngs/females/BF30NES.jpg,22.0,165.0,165.0
../../aesthetics/ngs/females/BF30NES.jpg,23.0,181.0,181.0
../../aesthetics/ngs/females/BF30NES.jpg,24.0,197.0,197.0
../../aesthetics/ngs/females/BF30NES.jpg,25.0,213.0,213.0
../../aesthetics/ngs/females/BF30NES.jpg,26.0,225.0,225.0
../../aesthetics/ngs/females/BF30NES.jpg,27.0,151.0,151.0
../../aesthetics/ngs/females/BF30NES.jpg,28.0,151.0,151.0
../../aesthetics/ngs/females/BF30NES.jpg,29.0,151.0,151.0
../../aesthetics/ngs/females/BF30NES.jpg,30.0,151.0,151.0
../../aesthetics/ngs/females/BF30NES.jpg,31.0,132.0,132.0
../../aesthetics/ngs/females/BF30NES.jpg,32.0,141.0,141.0
../../aesthetics/ngs/females/BF30NES.jpg,33.0,150.0,150.0
../../aesthetics/ngs/females/BF30NES.jpg,34.0,159.0,159.0
../../aesthetics/ngs/females/BF30NES.jpg,35.0,168.0,168.0
../../aesthetics/ngs/females/BF30NES.jpg,36.0,95.0,95.0
../../aesthetics/ngs/females/BF30NES.jpg,37.0,105.0,105.0
../../aesthetics/ngs/females/BF30NES.jpg,38.0,117.0,117.0
../../aesthetics/ngs/females/BF30NES.jpg,39.0,128.0,128.0
../../aesthetics/ngs/females/BF30NES.jpg,40.0,116.0,116.0
../../aesthetics/ngs/females/BF30NES.jpg,41.0,104.0,104.0
../../aesthetics/ngs/females/BF30NES.jpg,42.0,173.0,173.0
../../aesthetics/ngs/females/BF30NES.jpg,43.0,184.0,184.0
../../aesthetics/ngs/females/BF30NES.jpg,44.0,196.0,196.0
../../aesthetics/ngs/females/BF30NES.jpg,45.0,206.0,206.0
../../aesthetics/ngs/females/BF30NES.jpg,46.0,197.0,197.0
../../aesthetics/ngs/females/BF30NES.jpg,47.0,185.0,185.0
../../aesthetics/ngs/females/BF30NES.jpg,48.0,114.0,114.0
../../aesthetics/ngs/females/BF30NES.jpg,49.0,128.0,128.0
../../aesthetics/ngs/females/BF30NES.jpg,50.0,140.0,140.0
../../aesthetics/ngs/females/BF30NES.jpg,51.0,149.0,149.0
../../aesthetics/ngs/females/BF30NES.jpg,52.0,158.0,158.0
../../aesthetics/ngs/females/BF30NES.jpg,53.0,171.0,171.0
../../aesthetics/ngs/females/BF30NES.jpg,54.0,186.0,186.0
../../aesthetics/ngs/females/BF30NES.jpg,55.0,171.0,171.0
../../aesthetics/ngs/females/BF30NES.jpg,56.0,158.0,158.0
../../aesthetics/ngs/females/BF30NES.jpg,57.0,148.0,148.0
../../aesthetics/ngs/females/BF30NES.jpg,58.0,138.0,138.0
../../aesthetics/ngs/females/BF30NES.jpg,59.0,127.0,127.0
../../aesthetics/ngs/females/BF30NES.jpg,60.0,120.0,120.0
../../aesthetics/ngs/females/BF30NES.jpg,61.0,140.0,140.0
../../aesthetics/ngs/females/BF30NES.jpg,62.0,148.0,148.0
../../aesthetics/ngs/females/BF30NES.jpg,63.0,158.0,158.0
../../aesthetics/ngs/females/BF30NES.jpg,64.0,180.0,180.0
../../aesthetics/ngs/females/BF30NES.jpg,65.0,158.0,158.0
../../aesthetics/ngs/females/BF30NES.jpg,66.0,148.0,148.0
../../aesthetics/ngs/females/BF30NES.jpg,67.0,139.0,139.0
../../aesthetics/ngs/females/AF19NES.jpg,0.0,65.0,65.0
../../aesthetics/ngs/females/AF19NES.jpg,1.0,68.0,68.0
../../aesthetics/ngs/females/AF19NES.jpg,2.0,73.0,73.0
../../aesthetics/ngs/females/AF19NES.jpg,3.0,77.0,77.0
../../aesthetics/ngs/females/AF19NES.jpg,4.0,83.0,83.0
../../aesthetics/ngs/females/AF19NES.jpg,5.0,94.0,94.0
../../aesthetics/ngs/females/AF19NES.jpg,6.0,110.0,110.0
../../aesthetics/ngs/females/AF19NES.jpg,7.0,130.0,130.0
../../aesthetics/ngs/females/AF19NES.jpg,8.0,152.0,152.0
../../aesthetics/ngs/females/AF19NES.jpg,9.0,174.0,174.0
../../aesthetics/ngs/females/AF19NES.jpg,10.0,193.0,193.0
../../aesthetics/ngs/females/AF19NES.jpg,11.0,207.0,207.0
../../aesthetics/ngs/females/AF19NES.jpg,12.0,217.0,217.0
../../aesthetics/ngs/females/AF19NES.jpg,13.0,222.0,222.0
../../aesthetics/ngs/females/AF19NES.jpg,14.0,225.0,225.0
../../aesthetics/ngs/females/AF19NES.jpg,15.0,228.0,228.0
../../aesthetics/ngs/females/AF19NES.jpg,16.0,230.0,230.0
../../aesthetics/ngs/females/AF19NES.jpg,17.0,80.0,80.0
../../aesthetics/ngs/females/AF19NES.jpg,18.0,91.0,91.0
../../aesthetics/ngs/females/AF19NES.jpg,19.0,105.0,105.0
../../aesthetics/ngs/females/AF19NES.jpg,20.0,120.0,120.0
../../aesthetics/ngs/females/AF19NES.jpg,21.0,134.0,134.0
../../aesthetics/ngs/females/AF19NES.jpg,22.0,163.0,163.0
../../aesthetics/ngs/females/AF19NES.jpg,23.0,177.0,177.0
../../aesthetics/ngs/females/AF19NES.jpg,24.0,191.0,191.0
../../aesthetics/ngs/females/AF19NES.jpg,25.0,204.0,204.0
../../aesthetics/ngs/females/AF19NES.jpg,26.0,215.0,215.0
../../aesthetics/ngs/females/AF19NES.jpg,27.0,149.0,149.0
../../aesthetics/ngs/females/AF19NES.jpg,28.0,149.0,149.0
../../aesthetics/ngs/females/AF19NES.jpg,29.0,150.0,150.0
../../aesthetics/ngs/females/AF19NES.jpg,30.0,150.0,150.0
../../aesthetics/ngs/females/AF19NES.jpg,31.0,136.0,136.0
../../aesthetics/ngs/females/AF19NES.jpg,32.0,143.0,143.0
../../aesthetics/ngs/females/AF19NES.jpg,33.0,150.0,150.0
../../aesthetics/ngs/females/AF19NES.jpg,34.0,157.0,157.0
../../aesthetics/ngs/females/AF19NES.jpg,35.0,163.0,163.0
../../aesthetics/ngs/females/AF19NES.jpg,36.0,98.0,98.0
../../aesthetics/ngs/females/AF19NES.jpg,37.0,107.0,107.0
../../aesthetics/ngs/females/AF19NES.jpg,38.0,119.0,119.0
../../aesthetics/ngs/females/AF19NES.jpg,39.0,128.0,128.0
../../aesthetics/ngs/females/AF19NES.jpg,40.0,118.0,118.0
../../aesthetics/ngs/females/AF19NES.jpg,41.0,107.0,107.0
../../aesthetics/ngs/females/AF19NES.jpg,42.0,169.0,169.0
../../aesthetics/ngs/females/AF19NES.jpg,43.0,178.0,178.0
../../aesthetics/ngs/females/AF19NES.jpg,44.0,189.0,189.0
../../aesthetics/ngs/females/AF19NES.jpg,45.0,198.0,198.0
../../aesthetics/ngs/females/AF19NES.jpg,46.0,191.0,191.0
../../aesthetics/ngs/females/AF19NES.jpg,47.0,179.0,179.0
